id,name,host_id,neighbourhood,latitude,longitude,room_type,price
20279014,Newly remodeled 4 bedroom 3 bath modern Home.,102552338,Westlake,34.05887,-118.28308999999999,Entire home/apt,279
20280826,1 spot out of 3 available in 1 bed 1 bath apartmnt,123093483,Westwood,34.05379,-118.44151000000001,Shared room,39
20280877,Sunny Santa Monica Upper Unit at 15th & Wilshire,891818,Santa Monica,34.02752,-118.48908999999999,Entire home/apt,106
20282085,Universal Studios Close Cozy Room,51315707,Burbank,34.16873,-118.34727,Private room,68
20283615,Cozy home by the Sea $10 off & WiFi included,144216281,Long Beach,33.758559999999996,-118.14459,Entire home/apt,95
20283720,DS : Private Bedroom - Private Bathroom,78921524,Fairfax,34.07737,-118.3519,Private room,500
20285895,Loft in the middle of DTLA...Close to everything,38790004,Downtown,34.0431,-118.2521,Entire home/apt,186
20285989,Spacious queen size room.,70007634,Downey,33.91095,-118.11171999999999,Private room,49
20286737,Cozy full size room.,70007634,Downey,33.91234,-118.11372,Private room,40
20287990,Private Bedroom with Private Bathroom 獨立房間及獨立衛浴,15124927,West Covina,34.01263,-117.88436000000002,Private room,40
20288595,Shared Triple. Close to UCLA. Safe Apartment.,45003203,Westwood,34.067,-118.4508,Shared room,25
20303277,Charming Beach House Cottage with Outdoor Patio,140845948,Long Beach,33.74953,-118.12343,Entire home/apt,352
20304451,Cozy studio in heart of Echo Park!,43231340,Echo Park,34.07687,-118.25997,Entire home/apt,59
20305262,"Nice, cozy close to transportation.",119871439,Norwalk,33.9179,-118.09746000000001,Private room,48
20305405,Culver City Getaway,141448721,Culver City,34.00765,-118.40203999999999,Private room,70
20305412,Bedroom In Quiet House near USC/Downtown LA,22015017,Vermont Square,33.9947,-118.31251999999999,Private room,49
20305414,Natural Bright Layover Home Away From Home No Fees,115596860,Inglewood,33.94141,-118.32243000000001,Private room,89
20305834,"Guest house - perfect getaway, complete separation",144842404,Temple City,34.09324,-118.05738000000001,Entire home/apt,82
20305994,***STUNNING MODERN DESIGNER in PRIME HOLLYWOOD***,59817968,Hollywood,34.09997,-118.34393,Entire home/apt,166
20306141,Modern guest house - private and super clean!,83122794,Sherman Oaks,34.16257,-118.43602,Entire home/apt,97
20306212,"This Charming Space, Airy Abode with Stunning Mountain Views",3364919,Eagle Rock,34.13758,-118.21875,Entire home/apt,100
20307411,Comfortable home 阿凯迪亚安静舒适卧室,51656337,Arcadia,34.10887,-118.04186999999999,Private room,38
20307486,4643 - Designer Studio | Fairfax Village,144856741,Fairfax,34.07909,-118.35808,Entire home/apt,124
20308137,Private Modern Venice Compound with Pool/Spa,144862647,Venice,33.9943,-118.47243999999999,Entire home/apt,1750
20308265,⭐️ Private Guest House w/garage by the Beach⭐️,140845948,Long Beach,33.749520000000004,-118.12343999999999,Entire home/apt,130
20308847,Vintage Spanish Villa (#225128),144867570,Santa Monica,34.03368,-118.48506,Private room,207
20309136,Private Room w/ own bathroom and private entrance,28071899,Westchester,33.95605,-118.42296999999999,Entire home/apt,89
20309656,SK Living | Redondo Beach | Home by LAX / Beaches,99122026,Redondo Beach,33.87409,-118.36683000000001,Entire home/apt,120
20309893,Mother-in-Law Unit,86932555,Glendale,34.16215,-118.24302,Entire home/apt,125
20311218,Cozy room with private bath close to the beach!,144895325,Long Beach,33.77697,-118.1662,Private room,58
20311843,USC Private Entry to Room with Safe Gated Parking,23000947,Exposition Park,34.02065,-118.29921000000002,Private room,85
20321616,Private Single Bedroom,144639964,Vermont Vista,33.95363,-118.28978000000001,Private room,40
20321630,"West LA, Bright 1BR Apt BEST LOCATION!!",142421346,Palms,34.02047,-118.40675,Entire home/apt,99
20324895,"1 bed, 1 bath apartment w/parking",87753667,Long Beach,33.7758,-118.14705,Entire home/apt,59
20326354,Pasadena Gated studio (No Parking Fee),143567965,Pasadena,34.17365,-118.07623999999998,Entire home/apt,81
20327521,Peaceful Venice Escape with Rooftop Views,29448007,Venice,33.99785,-118.46452,Entire home/apt,309
20327944,Ktown LA,68228254,Koreatown,34.06694,-118.30145,Entire home/apt,45
20330380,Fabulous Hollywood Townhome,14727082,Hollywood,34.09802,-118.31893000000001,Entire home/apt,80
20331871,Studio Oasis in the Heart of LA!,22728456,Exposition Park,34.0196,-118.29727,Entire home/apt,52
20332251,Heaven's Best Kept Secret by the Sea/Palisades,45949717,Pacific Palisades,34.07087,-118.56068,Private room,129
20332750,"Modern and bright house, near LAX and beaches",21825058,Lawndale,33.890609999999995,-118.35625,Entire home/apt,199
20333326,Pasadena Gated Small Compact studio  No ParkingFee,143567965,Pasadena,34.17498,-118.07623999999998,Entire home/apt,59
20333713,Long Beach: Private room with all the essentials,145081124,Long Beach,33.7706,-118.19878999999999,Private room,40
20353075,COSY 1 BEDROOM IN CENTRAL HOLLYWOOD/LOS ANGELES,103401541,Hollywood,34.104929999999996,-118.31294,Private room,76
20355973,Windsor Village Poolside Private Guest House,145192572,Mid-Wilshire,34.05578,-118.32441999999999,Entire home/apt,97
20358614,环境清幽的华人区别墅,48558953,Arcadia,34.12308,-118.05519,Private room,118
20360568,Private Bedroom in Los Angeles with Amenities!,15345017,Arlington Heights,34.04932,-118.32515,Private room,65
20361075,STUDIO CITY/UNIVERSAL CITY vacant home,145231833,Studio City,34.13906,-118.36713,Entire home/apt,150
20364415,☆  DTLA condo For LA Holiday-days Balcony,51348906,Downtown,34.05507,-118.25008999999999,Entire home/apt,109
20381847,3 BR Modern Canal Apt Steps 2 Beach W/ Parking!,23437035,Venice,33.98,-118.46486999999999,Private room,413
20382570,Pasadena Mini Studio,84771135,Pasadena,34.17406,-118.12486000000001,Entire home/apt,65
20382944,LUXURY MASTER SUITE Own Entry WestLA/Santa Monica,145352760,Sawtelle,34.03345,-118.44085,Private room,129
20383083,BEST Los Feliz Two Bedroom Luxury 3,87374897,East Hollywood,34.10024,-118.29093,Entire home/apt,138
20384168,Elegant Echo Park Retreat,145356704,Echo Park,34.06697,-118.2514,Entire home/apt,128
20385210,A-Frame in the Hollywood Hills (HSR19-004307),9835174,Hollywood Hills West,34.12146,-118.36861,Entire home/apt,389
20387499,West Hollywood 1 bedroom Bugalow,47734626,Beverly Grove,34.084270000000004,-118.36373,Entire home/apt,122
20390775,Hollywood Back House,31846172,Larchmont,34.08153,-118.31132,Entire home/apt,49
20392309,Private entrance cozy bedroom and Private bathroom,145396881,Valinda,34.041579999999996,-117.93913,Private room,63
20392444,Private Room in Eagle Rock Bungalow,117951676,Eagle Rock,34.13259,-118.18818999999999,Private room,50
20394204,Leimert Park USC/DTLA/Santa Monica #11,89759657,Leimert Park,34.00743,-118.33403999999999,Entire home/apt,69
20394222,Leimert Park USC/DTLA/Santa Monica #10,89759657,Baldwin Hills/Crenshaw,34.009190000000004,-118.33549,Entire home/apt,69
20394296,Sunset Park Bungalow,108490451,Santa Monica,34.02274,-118.45666999999999,Entire home/apt,180
20395378,Big private bedroom/bath & stunning marina views,14115646,Marina del Rey,33.9817,-118.45181000000001,Private room,78
20396004,Bedroom w/ desk near York Blvd in Highland Park,119806836,Highland Park,34.11955,-118.19271,Private room,35
20396291,1 BR in Shared New Pool Home near Burbank Studios,193758,Burbank,34.1677,-118.31613,Private room,125
20396743,"Downtown LB, 6 min Conv. Center,35 min Disney, LA.",37750055,Long Beach,33.77507,-118.19386999999999,Entire home/apt,86
20396970,Beautiful Hollywood Gem! 4 min walk to Paramount,42377509,Hollywood,34.087309999999995,-118.32275,Private room,50
20397564,Private Room close to Universal and Hollywood,102555080,Valley Glen,34.179959999999994,-118.39746000000001,Private room,38
20397942,罗兰岗温馨套房,89592972,Rowland Heights,33.97312,-117.90621000000002,Private room,70
20405613,Mid-Century Bungalow with Private Garden near Venice Beach,39681280,Venice,34.00022,-118.44901999999999,Entire home/apt,474
20408343,Comfy Home in the heart of Los Angeles,25152161,Mid-City,34.0394,-118.34203000000001,Entire home/apt,1100
20408790,Zen Cottage,1002819,Del Rey,33.988440000000004,-118.43032,Entire home/apt,109
20411134,Topanga Oasis (Full Size Bed),145563139,Topanga,34.11353,-118.58458,Private room,82
20411751,Beachside California Dream Large Shared Home,145568785,Marina del Rey,33.97152,-118.45563,Private room,199
20412893,罗兰岗安静套房,89592972,Rowland Heights,33.97475,-117.90571000000001,Private room,70
20413398,Little Tokyo/Arts District Room #102 w/AC,57161,Downtown,34.04737,-118.23608999999999,Private room,45
20413492,Big master room in 2b2b Apartment,145550692,Mar Vista,34.00759,-118.42728999999999,Private room,47
20414051,Luxury Downtown Apartment+FREE PARKING,54007381,Downtown,34.05657,-118.25065,Entire home/apt,279
20414240,BALDWIN HILLS USC/DTLA/SANTA MONICA,89759657,Baldwin Hills/Crenshaw,34.00564,-118.34591,Entire home/apt,73
20414705,NBA Private House,27660294,West Hollywood,34.0895,-118.38962,Private room,229
20419212,BALDWIN HILLS USC/DTLA/SANTA MONICA,89759657,Baldwin Hills/Crenshaw,34.004509999999996,-118.34526000000001,Entire home/apt,73
20419301,BALDWIN HILLS USC/DTLA/SANTA MONICA,89759657,View Park-Windsor Hills,34.00484,-118.34891,Entire home/apt,63
20420486,3BR Canal Apt Steps 2 Beach w/ Roof Top & Parking!,23437035,Venice,33.98,-118.46361,Private room,410
20422849,"Unique Retreat at base of Echo Mt. Altadena, CA",145686965,Altadena,34.20132,-118.12852,Private room,45
20423971,"HILLS of Studio City, Heart of Los Angeles!Blue Rm",104285513,Studio City,34.138690000000004,-118.40925,Private room,103
20424610,Windsor Hills home,145703933,View Park-Windsor Hills,33.99158,-118.35746999999999,Entire home/apt,63
20424816,Cozy Bedroom Close to the Airport,72375714,Inglewood,33.97173,-118.36859,Private room,50
20425222,"Best location in Brentwood close to UCLA, Westwood",26328447,Brentwood,34.04672,-118.47553,Entire home/apt,289
20426025,Spacious Minimalist Home in Los Angeles,143349224,Downtown,34.048320000000004,-118.25191000000001,Entire home/apt,147
20427964,Modern Studio in Central Silverlake,205425,Silver Lake,34.10313,-118.27103000000001,Entire home/apt,175
20428629,Venice-Mar Vista Cottage,4612021,Del Rey,33.99113,-118.42398,Entire home/apt,84
20428693,罗兰岗孔雀园高档酒店式公寓2室1.5卫，一层，无遮挡，全新房间。距Disneyland约15mile,145751316,Rowland Heights,33.98957,-117.91736999999999,Entire home/apt,101
20435110,'Cloud 9' - stylish Venice beach oasis,1130692,Venice,33.99008,-118.47542,Entire home/apt,170
20440418,Artsy Long Beach Condo (Free Parking),37929214,Long Beach,33.77252,-118.19753,Private room,90
20440697,Hollywood Studio Apartment,17898482,Hollywood,34.097,-118.32449,Entire home/apt,85
20440796,PRIVATE FIRST FLOOR ROOM IN NORTH WHITTIER,61592401,Whittier,33.974070000000005,-118.04415,Private room,150
20441132,Private Mountain Top Suite w Breakfast,145881536,Unincorporated Santa Monica Mountains,34.07759,-118.66548,Private room,131
20442376,Central LONGBEACH OPEN LAYOUT 5BDS HOME+1carGarage,24194655,Long Beach,33.77684,-118.17732,Entire home/apt,149
20443111,"Beautiful room,10 min to LAX, Pvt Bedrm Bathroom",100792386,Ladera Heights,33.99191,-118.37852,Private room,65
20443314,Topanga Mountain View (2 Twin Beds),145563139,Topanga,34.113240000000005,-118.58428,Private room,91
20444499,Glendale/LA/SFV Private & Luxurious Home,47296319,Glendale,34.24185,-118.2546,Private room,50
20450454,Venice Artista House,4703979,Venice,33.99968,-118.45423999999998,Entire home/apt,165
20452318,Beachfront Retreat with Patio in Playa del Rey,145989022,Playa del Rey,33.95998,-118.45275,Entire home/apt,299
20453186,Downtown 1mile to beach cozy home20 mins 2 Disney,24194655,Long Beach,33.77624,-118.17284,Entire home/apt,97
20454702,PRIVATE 1 BEDRM w/ BATH WestLA/Brentwood/Westwood,51010644,Sawtelle,34.04376,-118.4662,Entire home/apt,150
20455171,1bed/1bath LARGE LivingRoom near Brentwood/UCLA/SM,51010644,Sawtelle,34.04372,-118.46625,Entire home/apt,103
20455883,Charming Private Cottage steps to the Beach,53316853,Redondo Beach,33.83743,-118.38696999999999,Entire home/apt,135
20457431,"Glendale Quiet, Peaceful & Close to Everything",20952559,Glendale,34.14855,-118.2388,Private room,59
20457646,Beautiful 2 Bedroom Hotel-Apartment,134602552,Monterey Park,34.06879,-118.13287,Entire home/apt,199
20458362,Lovely Private 1Bed/1Bath WestLA,51010644,Sawtelle,34.04513,-118.46586,Entire home/apt,103
20459727,Hollywood Hills Tri-Level Luxury,68961731,Hollywood Hills,34.11547,-118.33016,Entire home/apt,799
20459825,Above and Beyond Universal Studios,28012515,Hollywood Hills,34.12713,-118.34664,Entire home/apt,110
20460011,Cozy 1 Bedroom in Mar Vista,39356591,Mar Vista,34.00822,-118.42893000000001,Entire home/apt,65
20460420,Light House,146066123,South Whittier,33.9459,-118.03568,Entire home/apt,70
20460515,Private room and bath with horse keeping option,146067215,Lake View Terrace,34.276990000000005,-118.36826,Private room,60
20460554,Travelers Oasis -Private Cozy Bedroom,23272618,Echo Park,34.07393,-118.25628,Private room,50
20460807,Live your dreams in Santa Monica,146067494,Santa Monica,34.03027,-118.48743,Entire home/apt,145
20461119,Lovely spacious and convenient Venice apartment,83692762,Venice,33.99394,-118.46663999999998,Entire home/apt,158
20461651,"LAX, Beach!!!-Suzi's L'il Layover Room by LAX",104424462,Westchester,33.95735,-118.4042,Private room,42
20461929,Arcadia Primary colour1r/1b,140994466,Arcadia,34.11037,-118.02172,Entire home/apt,55
20469731,Heart of Hollywood Cozy Stay,50483476,Hollywood,34.103429999999996,-118.31938000000001,Private room,37
20470056,Near Hollywood Walk of Fame1BD/1BT FR 7014,101537031,Hollywood,34.103790000000004,-118.34291999999999,Entire home/apt,69
20470164,Oneworld Hollywood,10996077,Hollywood Hills,34.11999,-118.33981999999999,Entire home/apt,675
20470176,Venus Modern,183557952,Hollywood Hills West,34.11448,-118.36703,Entire home/apt,1750
20470182,Alta Paradise,183557952,Beverly Hills,34.08283,-118.39398,Entire home/apt,3900
20470202,Enchanted Hollywood,9075429,Hollywood Hills West,34.10859,-118.36748999999999,Entire home/apt,1250
20470251,Shadow Hills,23458477,Beverly Hills,34.09211,-118.41405,Entire home/apt,12500
20470254,A Step Above,308961820,Malibu,34.03759,-118.86915,Entire home/apt,3750
20470279,Carbon Beach,18269822,Malibu,34.03822,-118.65105,Entire home/apt,7750
20470332,In the Hills,10681490,Beverly Crest,34.109970000000004,-118.40515,Entire home/apt,1950
20470414,Chantilly Lace,23458477,Bel-Air,34.08859,-118.45346,Entire home/apt,7500
20470416,Museum Modern,299073616,Beverly Crest,34.1134,-118.39675,Entire home/apt,9995
20470426,Hamptons in West Hollywood,19976283,Hollywood Hills West,34.10387,-118.3651,Entire home/apt,2500
20470532,Blue Jay Modern,23458477,Hollywood Hills West,34.0999,-118.38819,Entire home/apt,4800
20470689,Chateau de Laurel,23458477,Beverly Hills,34.08937,-118.41748,Entire home/apt,11799
20470803,El Matador Beach House,160322093,Malibu,34.036970000000004,-118.87205,Entire home/apt,5625
20470872,Beech Knoll,41117522,Hollywood Hills West,34.108340000000005,-118.37541999999999,Entire home/apt,1170
20470915,Sea Glass Malibu Beachfront,183557952,Malibu,34.02602,-118.76359,Entire home/apt,2950
20470929,Escondido Ranch,183557952,Malibu,34.02871,-118.76371999999999,Entire home/apt,2100
20470990,Villa Los Feliz,191415288,Los Feliz,34.10958,-118.30625,Entire home/apt,1299
20470999,Cove Colony,20989300,Malibu,34.02677,-118.76178,Entire home/apt,3000
20471028,Las Tunas Beach Retreat,61026839,Malibu,34.039970000000004,-118.58993999999998,Entire home/apt,3000
20471072,Bellagio Grand,23458477,Bel-Air,34.07674,-118.45478999999999,Entire home/apt,21053
20471107,Canon Estate,23458477,Beverly Hills,34.074870000000004,-118.40518999999999,Entire home/apt,6947
20471318,Olive Branch,183557952,West Hollywood,34.09394,-118.37274,Entire home/apt,1400
20471472,Mockingbird Place,183557952,Hollywood Hills West,34.09656,-118.39076999999999,Entire home/apt,9500
20471486,Hollywood Hills Sanctuary,10681490,Hollywood Hills West,34.103640000000006,-118.35628,Entire home/apt,1550
20471591,Casablanca,23458477,Beverly Hills,34.084070000000004,-118.40966999999999,Entire home/apt,11000
20471627,Malibu Oceanfront,2843111,Malibu,34.0346,-118.68798000000001,Entire home/apt,6250
